,Time,V1,currIn
665,0.686003,1.09035,1.00221e-09
666,0.687034,1.07877,1.00233e-09
667,0.688066,1.0725,1.00198e-09
668,0.689098,1.0761,1.00167e-09
669,0.690129,1.09288,1.00127e-09
670,0.69116,1.11495,1.00099e-09
671,0.692193,1.1439,1.00025e-09
672,0.693224,1.17903,1.00026e-09
673,0.694256,1.20938,1.00074e-09
674,0.695287,1.22263,1.00135e-09
675,0.696319,1.2272,1.00152e-09
676,0.697351,1.22214,1.00207e-09
677,0.698383,1.20362,1.00221e-09
678,0.699415,1.18031,1.00243e-09
679,0.700446,1.15083,1.00298e-09
680,0.701477,1.11531,1.00277e-09
681,0.702509,1.09325,1.00252e-09
682,0.703541,1.08109,1.00215e-09
683,0.704573,1.07377,1.0022e-09
684,0.705604,1.07526,1.00153e-09
685,0.706636,1.09101,1.0013e-09
686,0.707667,1.11191,1.00129e-09
687,0.708698,1.13975,1.00059e-09
688,0.70973,1.1745,1.00032e-09
689,0.710762,1.20615,1.00056e-09
690,0.711793,1.22177,1.00114e-09
691,0.712825,1.22737,1.00129e-09
692,0.713857,1.22441,1.00191e-09
693,0.714888,1.20737,1.00226e-09
694,0.71592,1.18462,1.00243e-09
695,0.716951,1.15655,1.00299e-09
